RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Mon Apr 15| 1968 09:34 UTC;Soyuz | Cosmos 213;Landed;333,8;Success;5;1
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Sun Apr 14| 1968 10:00 UTC;Soyuz | Cosmos 212;Fixing;346,18;Success;2;9
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Apr 09| 1968 11:26 UTC;Cosmos-2I (63SM) | Cosmos 211;Fixing;99,73;Success;3;8
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Sun Apr 07| 1968 10:09 UTC;Molniya-M /Block L | Luna 14;Landed;359,8;Success;3;10
General Dynamics;LC-576A2| Vandenberg AFB| California| USA;Sat Apr 06| 1968 09:59 UTC;Atlas-E/F OV1 | OV1-13/OV1-14;Fixing;345,22;Success;2;9
NASA;LC-39A| Kennedy Space Center| Florida| USA;Thu Apr 04| 1968 12:00 UTC;Saturn V | Apollo 6;Lost;448,31;Partial Failure;4;5
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Wed Apr 03| 1968 11:00 UTC;Voskhod | Cosmos 210;Fixing;266,07;Success;1;4
OKB-586;Site 41/15| Baikonur Cosmodrome| Kazakhstan;Thu Mar 28| 1968;Cosmos-3 (11K65) | VKZ;Landed;265,36;Success;5;1
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Fri Mar 22| 1968 09:30 UTC;Tsyklon-2A | Cosmos 209;Landed;91,11;Success;5;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Thu Mar 21| 1968 09:50 UTC;Voskhod | Cosmos 208;Fixing;91,96;Success;2;1
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Sat Mar 16| 1968 12:30 UTC;Voskhod | Cosmos 207;Fixing;165,6;Success;1;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Thu Mar 14| 1968 09:34 UTC;Vostok-2M | Cosmos 206;Fixing;446,03;Success;5;5
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Wed Mar 13| 1968 19:55 UTC;Titan IIIB | OPS 5057;Landed;355,51;Success;3;8
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Wed Mar 06| 1968;Cosmos-2I (63SM) | DS-U1-Ya #1;Lost;447,34;Failure;3;9
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Mar 05| 1968 12:30 UTC;Voskhod | Cosmos 205;Fixing;394,55;Success;3;7
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Mar 05| 1968 11:20 UTC;Cosmos-2I (63SM) | Cosmos 204;Landed;256,19;Success;4;2
General Dynamics;LC-13| Cape Canaveral AFS| Florida| USA;Mon Mar 04| 1968 13:06 UTC;Atlas-SLV3A Agena-D | OGO-5;Fixing;44,77;Success;2;5
RVSN USSR;Site 81/23| Baikonur Cosmodrome| Kazakhstan;Sat Mar 02| 1968 18:29 UTC;Proton K/Block D | Zond-4;Fixing;108,5;Partial Failure;2;8
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Tue Feb 20| 1968 16:00 UTC;Cosmos-3M (11K65M) | Cosmos 203;Landed;436,15;Success;1;2
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Tue Feb 20| 1968 10:03 UTC;Cosmos-2I (63SM) | Cosmos 202;Landed;138,44;Success;2;3
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed Feb 07| 1968 10:43 UTC;Molniya-M /Block L | E-6LS nâ€ Â­112;Lost;149,28;Failure;3;4
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Tue Feb 06| 1968 08:00 UTC;Voskhod | Cosmos 201;Landed;285,33;Success;5;3
NASA;SLC-37B| Cape Canaveral AFS| Florida| USA;Mon Jan 22| 1968 22:48 UTC;Saturn IB | Apollo 5;Landed;383,29;Success;4;1
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Fri Jan 19| 1968 22:00 UTC;Cosmos-3M (11K65M) | Cosmos 200;Crash;310,3;Success;3;8
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Thu Jan 18| 1968 19:04 UTC;Titan IIIB | OPS 5028;Lost;337,69;Success;2;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Jan 16| 1968 12:00 UTC;Voskhod | Cosmos 199;Landed;342,05;Success;3;9
General Dynamics;SLC-36A| Cape Canaveral AFS| Florida| USA;Sun Jan 07| 1968 06:30 UTC;Atlas-SLV3C Centaur-D | Surveyor 7;Lost;144,89;Success;4;5
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Wed Dec 27| 1967 11:28 UTC;Tsyklon-2A | Cosmos 198;Landed;66,43;Success;2;5
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Tue Dec 26| 1967 09:01 UTC;Cosmos-2I (63SM) | Cosmos 197;Lost;247,97;Success;2;10
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Tue Dec 19| 1967 06:30 UTC;Cosmos-2I (63S1) | Cosmos 196;Lost;369,38;Success;2;8
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Sat Dec 16| 1967 12:00 UTC;Voskhod | Cosmos 195;Fixing;39,42;Success;1;5
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Tue Dec 05| 1967 18:45 UTC;Titan IIIB | OPS 5000;Lost;103,04;Success;1;5
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Sun Dec 03| 1967 12:00 UTC;Voskhod | Cosmos 194;Fixing;231,39;Success;3;6
AMBA;LA-5B| RAAF Woomera Range Complex| Australia;Wed Nov 29| 1967;Redstone Sparta | WRESAT;Lost;193,28;Success;5;6
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Sat Nov 25| 1967 11:30 UTC;Voskhod | Cosmos 193;Lost;381,61;Success;2;3
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Thu Nov 23| 1967 15:00 UTC;Cosmos-3M (11K65M) | Cosmos 192;Crash;221,37;Success;4;4
RVSN USSR;Site 81/24| Baikonur Cosmodrome| Kazakhstan;Wed Nov 22| 1967 19:07 UTC;Proton K/Block D | Zond;Lost;259,09;Failure;4;3
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Nov 21| 1967 14:29 UTC;Cosmos-2I (63SM) | Cosmos 191;Lost;114,89;Success;1;8
NASA;LC-39A| Kennedy Space Center| Florida| USA;Thu Nov 09| 1967 12:00 UTC;Saturn V | Apollo 4;Fixing;223,08;Success;3;6
General Dynamics;SLC-36B| Cape Canaveral AFS| Florida| USA;Tue Nov 07| 1967 07:39 UTC;Atlas-SLV3C Centaur-D | Surveyor 6;Crash;185,58;Success;2;1
General Dynamics;LC-12| Cape Canaveral AFS| Florida| USA;Sun Nov 05| 1967 23:37 UTC;Atlas-SLV3 Agena-D | ATS-3;Crash;309,12;Success;5;1
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Fri Nov 03| 1967 11:20 UTC;Voskhod | Cosmos 190;Fixing;186,52;Success;4;6
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Mon Oct 30| 1967 18:00 UTC;Cosmos-3M (11K65M) | Cosmos 189;Crash;136,15;Success;4;5
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Mon Oct 30| 1967 08:12 UTC;Soyuz | Cosmos 188;Crash;343,46;Success;1;9
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Sat Oct 28| 1967 13:15 UTC;Tsyklon | Cosmos 187;Fixing;410,19;Success;4;9
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Fri Oct 27| 1967 09:29 UTC;Soyuz | Cosmos 186;Fixing;247,81;Success;2;3
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Fri Oct 27| 1967 02:21 UTC;Tsyklon-2A | Cosmos 185;Fixing;348,68;Success;2;5
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Wed Oct 25| 1967 19:15 UTC;Titan IIIB | OPS 4995;Crash;323,26;Success;1;3
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Oct 24| 1967 22:49 UTC;Vostok-2M | Cosmos 184;Crash;127,77;Success;4;3
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Sun Oct 22| 1967 08:40 UTC;Molniya | Molniya-1 nâ€ Â­12;Lost;77,27;Success;5;2
RVSN USSR;Site 161/35| Baikonur Cosmodrome| Kazakhstan;Wed Oct 18| 1967 13:30 UTC;Tsyklon | Cosmos 183;Lost;265,98;Success;5;6
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Mon Oct 16| 1967 08:00 UTC;Voskhod | Cosmos 182;Lost;139,24;Success;3;1
OKB-586;Site 41/15| Baikonur Cosmodrome| Kazakhstan;Thu Oct 12| 1967 14:15 UTC;Cosmos-3 (11K65) | VKZ;Landed;55,82;Success;4;8
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Wed Oct 11| 1967 11:30 UTC;Voskhod | Cosmos 181;Landed;393,57;Success;3;5
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Tue Oct 03| 1967 05:00 UTC;Molniya | Molniya-1 nâ€ Â­9;Lost;167,58;Success;5;7
RVSN USSR;Site 81/23| Baikonur Cosmodrome| Kazakhstan;Wed Sep 27| 1967 21:11 UTC;Proton K/Block D | Zond;Landed;339,37;Failure;5;8
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Wed Sep 27| 1967 11:00 UTC;Cosmos-3M (11K65M) | Zaliv #2;Fixing;228,59;Failure;5;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Sep 26| 1967 10:20 UTC;Voskhod | Cosmos 180;Landed;313,92;Success;5;7
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Fri Sep 22| 1967 14:05 UTC;Tsyklon | Cosmos 179;Lost;241,16;Success;3;7
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Tue Sep 19| 1967 18:28 UTC;Titan IIIB | OPS 4941;Landed;424,71;Success;2;5
RVSN USSR;Site 161/35| Baikonur Cosmodrome| Kazakhstan;Tue Sep 19| 1967 14:45 UTC;Tsyklon | Cosmos 178;Landed;258,41;Success;4;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Sat Sep 16| 1967 06:06 UTC;Voskhod | Cosmos 177;Fixing;142,07;Success;1;6
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Sep 12| 1967 17:00 UTC;Cosmos-2I (63SM) | Cosmos 176;Lost;192,79;Success;4;6
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon Sep 11| 1967 10:30 UTC;Voskhod | Cosmos 175;Landed;110,63;Success;2;2
General Dynamics;SLC-36B| Cape Canaveral AFS| Florida| USA;Fri Sep 08| 1967 07:57 UTC;Atlas-SLV3C Centaur-D | Surveyor 5;Lost;402,9;Success;3;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Fri Sep 01| 1967 10:30 UTC;Voskhod | Zenit-2 nâ€ Â­51;Crash;385,7;Failure;1;2
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Thu Aug 31| 1967 08:00 UTC;Molniya | Cosmos 174;Landed;374,5;Success;1;3
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Thu Aug 24| 1967 04:59 UTC;Cosmos-2I (63SM) | Cosmos 173;Lost;216,62;Success;5;10
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Wed Aug 16| 1967 17:02 UTC;Titan IIIB | OPS 4866;Fixing;69,41;Success;1;4
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed Aug 09| 1967 05:45 UTC;Voskhod | Cosmos 172;Landed;368,82;Success;4;8
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Tue Aug 08| 1967 16:05 UTC;Tsyklon | Cosmos 171;Landed;318,16;Success;1;1
General Dynamics;LC-13| Cape Canaveral AFS| Florida| USA;Tue Aug 01| 1967 22:33 UTC;Atlas-SLV3 Agena-D | Lunar Orbiter 5;Crash;55,83;Success;4;9
RVSN USSR;Site 161/35| Baikonur Cosmodrome| Kazakhstan;Mon Jul 31| 1967 16:45 UTC;Tsyklon | Cosmos 170;Landed;36,28;Success;4;6
General Dynamics;LC-576B3| Vandenberg AFB| California| USA;Thu Jul 27| 1967 19:00 UTC;Atlas-D OV1 | OV1-11/OV1-12/OV1-86;Landed;434,56;Partial Failure;5;4
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Fri Jul 21| 1967 06:00 UTC;Voskhod | Zenit-4 nâ€ Â­32;Fixing;412,08;Failure;2;6
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Mon Jul 17| 1967 16:45 UTC;Tsyklon | Cosmos 169;Crash;280,39;Success;2;1
General Dynamics;SLC-36A| Cape Canaveral AFS| Florida| USA;Fri Jul 14| 1967 11:53 UTC;Atlas-LV3C Centaur-D | Surveyor 4;Crash;166,54;Success;3;5
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Tue Jul 04| 1967 05:59 UTC;Voskhod | Cosmos 168;Crash;404,89;Success;3;7
Martin Marietta;SLC-41| Cape Canaveral AFS| Florida| USA;Sat Jul 01| 1967 13:15 UTC;Titan IIIC | OPS 9331-9334| LES-5 & DODGE;Crash;115,72;Success;1;9
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Mon Jun 26| 1967;Cosmos-3M (11K65M) | Tselina-OM #1;Crash;266,17;Failure;2;2
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Tue Jun 20| 1967 16:19 UTC;Titan IIIB | OPS 4282;Lost;202,05;Partial Failure;1;4
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Jun 20| 1967 11:00 UTC;Voskhod | Zenit-4 nâ€ Â­31;Fixing;370,96;Failure;3;7
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Sat Jun 17| 1967 02:36 UTC;Molniya-M /Block VL | Cosmos 167;Lost;202,97;Partial Failure;2;3
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Fri Jun 16| 1967 04:43 UTC;Cosmos-2I (63SM) | Cosmos 166;Lost;52,94;Success;5;6
General Dynamics;LC-12| Cape Canaveral AFS| Florida| USA;Wed Jun 14| 1967 06:01 UTC;Atlas-SLV3 Agena-D | Mariner 5;Lost;91,1;Success;1;2
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Mon Jun 12| 1967 18:06 UTC;Cosmos-2I (63SM) | Cosmos 165;Landed;285,93;Success;5;8
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Mon Jun 12| 1967 02:39 UTC;Molniya-M /Block VL | Venera 4;Fixing;43,28;Success;1;3
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Thu Jun 08| 1967 13:00 UTC;Voskhod | Cosmos 164;Landed;242,86;Success;2;4
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Mon Jun 05| 1967 05:03 UTC;Cosmos-2I (63SM) | Cosmos 163;Lost;292,01;Success;2;4
General Dynamics;SLC-4E| Vandenberg AFB| California| USA;Sun Jun 04| 1967 18:07 UTC;Atlas-SLV3 Agena-D | KH-7 Gambit 4038;Landed;372,4;Success;2;5
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Thu Jun 01| 1967 10:40 UTC;Voskhod | Cosmos 162;Lost;262,47;Success;1;4
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed May 24| 1967 22:50 UTC;Molniya | Molniya-1 nâ€ Â­8;Crash;166,67;Success;3;8
General Dynamics;SLC-4E| Vandenberg AFB| California| USA;Mon May 22| 1967 18:30 UTC;Atlas-SLV3 Agena-D | KH-7 Gambit 4037;Crash;352,29;Success;5;4
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon May 22| 1967 14:00 UTC;Voskhod | Cosmos 161;Crash;412,79;Success;2;3
RVSN USSR;Site 161/35| Baikonur Cosmodrome| Kazakhstan;Wed May 17| 1967 16:05 UTC;Tsyklon | Cosmos 160;Lost;97,12;Success;4;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Tue May 16| 1967 21:44 UTC;Molniya-M /Block L | Cosmos 159;Lost;222,23;Partial Failure;3;4
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Mon May 15| 1967 11:00 UTC;Cosmos-3M (11K65M) | Cosmos 158;Fixing;65,02;Success;4;5
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Fri May 12| 1967 10:30 UTC;Vostok-2 | Cosmos 157;Lost;419,54;Success;5;6
General Dynamics;LC-13| Cape Canaveral AFS| Florida| USA;Thu May 04| 1967 22:25 UTC;Atlas-SLV3 Agena-D | Lunar Orbiter 4;Crash;36,17;Success;1;9
Martin Marietta;SLC-41| Cape Canaveral AFS| Florida| USA;Fri Apr 28| 1967 10:01 UTC;Titan IIIC | OPS-6638| OPS-6679| ORS-4| OV5-1| OV5-3;Crash;247,65;Success;1;10
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Thu Apr 27| 1967 12:50 UTC;Vostok-2M | Cosmos 156;Fixing;326,49;Success;5;6
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Wed Apr 26| 1967;Titan IIIB | OPS 4243;Landed;381,45;Failure;4;1
ASI;SM Launch Tab| San Marco Launch Platform| Kenya;Wed Apr 26| 1967 10:06 UTC;Scout B | San Marco 2;Lost;147,42;Success;1;10
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Sun Apr 23| 1967 00:35 UTC;Soyuz | Soyuz 1;Lost;349,41;Success;2;6
General Dynamics;SLC-36B| Cape Canaveral AFS| Florida| USA;Mon Apr 17| 1967 07:05 UTC;Atlas-LV3C Centaur-D | Surveyor 3;Crash;104,88;Success;1;5
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed Apr 12| 1967 10:51 UTC;Voskhod | Cosmos 155;Landed;448,44;Success;1;10
RVSN USSR;Site 81/23| Baikonur Cosmodrome| Kazakhstan;Sat Apr 08| 1967 09:00 UTC;Proton K/Block D | Cosmos 154;Fixing;186,21;Partial Failure;4;8
General Dynamics;LC-12| Cape Canaveral AFS| Florida| USA;Thu Apr 06| 1967 03:23 UTC;Atlas-SLV3 Agena-D | ATS-2;Lost;140,49;Partial Failure;5;8
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Apr 04| 1967 14:00 UTC;Vostok-2 | Cosmos 153;Lost;393,7;Success;3;6
UT;Uchinoura Space Center| Japan;Mon Apr 03| 1967;Lambda-IV S | Osumi;Crash;440,31;Failure;1;9
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Sat Mar 25| 1967 06:59 UTC;Cosmos-2I (63SM) | Cosmos 152;Crash;33,2;Success;5;10
RVSN USSR;Site 41/15| Baikonur Cosmodrome| Kazakhstan;Fri Mar 24| 1967 11:50 UTC;Cosmos-3 (11K65) | Cosmos 151;Lost;98,74;Success;2;10
RVSN USSR;Site 161/35| Baikonur Cosmodrome| Kazakhstan;Wed Mar 22| 1967 14:05 UTC;Tsyklon | OGTch 3;Fixing;351,01;Failure;1;1
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Wed Mar 22| 1967 12:44 UTC;Voskhod | Cosmos 150;Lost;392,03;Success;3;9
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Tue Mar 21| 1967 10:07 UTC;Cosmos-2I (63SM) | Cosmos 149;Fixing;98,39;Success;4;10
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Thu Mar 16| 1967 17:30 UTC;Cosmos-2I (63SM) | Cosmos 148;Crash;236,27;Success;5;2
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon Mar 13| 1967 12:10 UTC;Vostok-2 | Cosmos 147;Crash;232,98;Success;4;2
RVSN USSR;Site 81/23| Baikonur Cosmodrome| Kazakhstan;Fri Mar 10| 1967 11:30 UTC;Proton K/Block D | Cosmos 146;Fixing;364,09;Success;4;4
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Fri Mar 03| 1967 06:44 UTC;Cosmos-2I (63SM) | Cosmos 145;Landed;258,35;Success;3;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Feb 28| 1967 14:34 UTC;Vostok-2M | Cosmos 144;Fixing;360,4;Success;1;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Mon Feb 27| 1967 08:45 UTC;Vostok-2 | Cosmos 143;Crash;47,28;Partial Failure;5;7
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Fri Feb 24| 1967 19:55 UTC;Titan IIIB | OPS 4204;Fixing;96,92;Success;1;7
Arm??e de l'Air;Brigitte| Hammaguir| Algeria| France;Wed Feb 15| 1967 10:06 UTC;Diamant A | Diad?Âªme 2;Landed;138,08;Success;4;10
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Tue Feb 14| 1967 10:04 UTC;Cosmos-2I (63SM) | Cosmos 142;Landed;55,69;Success;1;2
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Wed Feb 08| 1967 10:19 UTC;Voskhod | Cosmos 141;Crash;39,93;Success;5;1
Arm??e de l'Air;Brigitte| Hammaguir| Algeria| France;Wed Feb 08| 1967 08:39 UTC;Diamant A | Diad?Âªme 1;Fixing;437,28;Partial Failure;1;2
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Tue Feb 07| 1967 13:20 UTC;Soyuz | Cosmos 140;Fixing;168,16;Success;1;10
General Dynamics;LC-13| Cape Canaveral AFS| Florida| USA;Sun Feb 05| 1967 01:17 UTC;Atlas-SLV3 Agena-D | Lunar Orbiter 3;Fixing;334,73;Success;4;5
General Dynamics;SLC-4E| Vandenberg AFB| California| USA;Thu Feb 02| 1967 20:00 UTC;Atlas-SLV3 Agena-D | KH-7 Gambit 4036;Crash;177,82;Success;2;10
NASA;LC-34| Cape Canaveral AFS| Florida| USA;Fri Jan 27| 1967 23:31 UTC;Saturn IB | Apollo 1;Lost;409,4;Failure;5;5
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Wed Jan 25| 1967 13:55 UTC;Tsyklon | Cosmos 139;Fixing;447,01;Success;3;5
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Thu Jan 19| 1967 12:39 UTC;Vostok-2 | Cosmos 138;Crash;323,05;Success;3;6
Martin Marietta;SLC-41| Cape Canaveral AFS| Florida| USA;Wed Jan 18| 1967 14:19 UTC;Titan IIIC | OPS 9321-9328;Crash;401,84;Success;4;9
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Wed Dec 21| 1966 13:11 UTC;Cosmos-2I (63S1) | Cosmos 137;Fixing;46,37;Success;3;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed Dec 21| 1966 10:17 UTC;Molniya-M /Block L | Luna 13;Landed;42,72;Success;1;6
UT;Uchinoura Space Center| Japan;Tue Dec 20| 1966;Lambda-IV S | Osumi;Fixing;403,44;Failure;2;2
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon Dec 19| 1966 12:01 UTC;Vostok-2 | Cosmos 136;Fixing;404,93;Success;1;2
US Air Force;SLC-4W| Vandenberg AFB| California| USA;Wed Dec 14| 1966 18:14 UTC;Titan IIIB | OPS 8968;Landed;183,34;Success;5;8
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Wed Dec 14| 1966 11:27 UTC;Soyuz | Soyuz 7K-OK nâ€ Â­1;Crash;375,78;Prelaunch Failure;4;7
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Mon Dec 12| 1966 20:37 UTC;Cosmos-2I (63SM) | Cosmos 135;Crash;160,9;Success;3;5
General Dynamics;LC-576B3| Vandenberg AFB| California| USA;Sun Dec 11| 1966 21:10 UTC;Atlas-D OV1 | OV1-9/OV1-10;Crash;134,27;Success;1;9
General Dynamics;LC-12| Cape Canaveral AFS| Florida| USA;Wed Dec 07| 1966 02:12 UTC;Atlas-SLV3 Agena-D | ATS-1;Crash;375,53;Success;4;8
General Dynamics;SLC-4E| Vandenberg AFB| California| USA;Mon Dec 05| 1966 21:09 UTC;Atlas-SLV3 Agena-D | KH-7 Gambit 4035;Landed;297,83;Success;4;6
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Sat Dec 03| 1966 08:15 UTC;Voskhod | Cosmos 134;Fixing;81,59;Success;5;6
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Mon Nov 28| 1966 11:00 UTC;Soyuz | Cosmos 133;Fixing;169,71;Success;2;2
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Sat Nov 19| 1966 08:00 UTC;Vostok-2 | Cosmos 132;Crash;306,96;Success;3;10
RVSN USSR;Site 41/15| Baikonur Cosmodrome| Kazakhstan;Wed Nov 16| 1966 13:00 UTC;Cosmos-3 (11K65) | Strela-2 #2;Fixing;134,79;Failure;3;5
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Sat Nov 12| 1966 09:51 UTC;Voskhod | Cosmos 131;Landed;399,96;Success;5;3
NASA;LC-19| Cape Canaveral AFS| Florida| USA;Fri Nov 11| 1966 20:46 UTC;Titan II GLV | Gemini XII;Crash;48,44;Success;3;5
General Dynamics;LC-14| Cape Canaveral AFS| Florida| USA;Fri Nov 11| 1966 19:08 UTC;Atlas-SLV3 Agena-D | GATV 5001;Crash;105,11;Success;2;3
General Dynamics;LC-13| Cape Canaveral AFS| Florida| USA;Sun Nov 06| 1966 23:21 UTC;Atlas-SLV3 Agena-D | Lunar Orbiter 2;Fixing;227,15;Success;5;9
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Thu Nov 03| 1966 13:50 UTC;Titan IIIC | Gemini B| OV4-3| &  OV4-1R/T;Crash;84,08;Success;3;8
General Dynamics;SLC-4E| Vandenberg AFB| California| USA;Wed Nov 02| 1966 20:23 UTC;Atlas-SLV3 Agena-D | KH-7 Gambit 4034;Crash;341,9;Success;5;7
RVSN USSR;Site 162| Baikonur Cosmodrome| Kazakhstan;Wed Nov 02| 1966 00:45 UTC;Tsyklon | OGTch 2;Lost;266,57;Partial Failure;4;2
General Dynamics;SLC-36B| Cape Canaveral AFS| Florida| USA;Wed Oct 26| 1966 11:12 UTC;Atlas-LV3C Centaur-D | Surveyor SD-4;Crash;325,34;Success;2;2
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Sat Oct 22| 1966 08:38 UTC;Molniya-M /Block L | Luna 12;Crash;230,06;Success;2;9
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Thu Oct 20| 1966 08:46 UTC;Voskhod | Cosmos 130;Lost;168,64;Success;1;1
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Thu Oct 20| 1966 07:50 UTC;Molniya | Molniya-1 nâ€ Â­7;Landed;301,91;Success;3;10
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Fri Oct 14| 1966 12:13 UTC;Vostok-2 | Cosmos 129;Lost;222,31;Success;1;3
